Have_IMDB_data,Have_IMDB_data 2,year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code,averageRating,numVotes_Rating,Have_biopic,No_of_biopic_instances,site,country,year_release,box_office,director,number_of_subjects,subject,type_of_subject,race_known,subject_race,person_of_color,subject_sex,lead_actor_actress,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
Both,Yes,1982,tt0083972,Friday the 13th Part III,dubious,dubious,FAIL,2250000,36690067,36690067,1982FAIL,5429853,88542965,88542965,,,5.7,39634,No,,,,,,,,,,,,,,,movie,Friday the 13th Part III,Friday the 13th Part III,0,1982,\N,95,"Horror,Thriller"
Both,Yes,1997,tt0118971,The Devil&#39;s Advocate,ok,ok,PASS,57000000,61007424,153007424,1997PASS,82720573,88536300,222050207,4,3,7.5,293404,No,,,,,,,,,,,,,,,movie,The Devil's Advocate,The Devil's Advocate,0,1997,\N,144,"Drama,Mystery,Thriller"
Both,Yes,2011,tt0433035,Real Steel,notalk,notalk,FAIL,110000000,85463309,293237309,2011FAIL,113925987,88513562,303703179,1,1,7.1,278774,No,,,,,,,,,,,,,,,movie,Real Steel,Real Steel,0,2011,\N,127,"Action,Drama,Family"
Both,Yes,2005,tt0401792,Sin City,ok-disagree,ok,PASS,40000000,74103820,158753820,2005PASS,47721325,88408312,189398567,2,2,8,705749,No,,,,,,,,,,,,,,,movie,Sin City,Sin City,0,2005,\N,124,"Crime,Thriller"
Both,Yes,2004,tt0375063,Sideways,ok,ok,PASS,17000000,71502303,109874155,2004PASS,20964279,88176131,135496025,3,2,7.5,166098,No,,,,,,,,,,,,,,,movie,Sideways,Sideways,0,2004,\N,127,"Comedy,Drama,Romance"
Both,Yes,1988,tt0096487,Young Guns,notalk,notalk,FAIL,13000000,44726644,44726644,1988FAIL,25605411,88095701,88095701,,,6.9,48569,No,,,,,,,,,,,,,,,movie,Young Guns,Young Guns,0,1988,\N,107,"Action,Western"
Both,Yes,1986,tt0091738,Peggy Sue Got Married,ok,ok,PASS,18000000,41382841,41382841,1986PASS,38227765,87887418,87887418,,,6.3,29721,No,,,,,,,,,,,,,,,movie,Peggy Sue Got Married,Peggy Sue Got Married,0,1986,\N,103,"Comedy,Drama,Fantasy"
Both,Yes,1992,tt0104952,My Cousin Vinny,notalk,notalk,FAIL,11000000,52929168,52929168,1992FAIL,18263820,87880798,87880798,5,3,7.5,93483,No,,,,,,,,,,,,,,,movie,My Cousin Vinny,My Cousin Vinny,0,1992,\N,120,"Comedy,Crime"
Both,Yes,2008,tt0489099,Jumper,notalk,notalk,FAIL,82500000,81168265,223113205,2008FAIL,89286146,87844867,241465674,2,2,6.1,266280,No,,,,,,,,,,,,,,,movie,Jumper,Jumper,0,2008,\N,88,"Action,Adventure,Sci-Fi"
Both,Yes,1997,tt0119468,Kiss the Girls,men,men,FAIL,27000000,60527873,60527873,1997FAIL,39183429,87840357,87840357,4,3,6.6,57472,No,,,,,,,,,,,,,,,movie,Kiss the Girls,Kiss the Girls,0,1997,\N,115,"Crime,Drama,Mystery"
Both,Yes,2006,tt0463034,"You, Me and Dupree",notalk,notalk,FAIL,54000000,75802010,130402010,2006FAIL,62413003,87611686,150718167,2,2,5.6,73731,No,,,,,,,,,,,,,,,movie,"You, Me and Dupree","You, Me and Dupree",0,2006,\N,110,"Comedy,Romance"
Both,Yes,1995,tt0114746,Twelve Monkeys,notalk,notalk,FAIL,29000000,57141459,168841459,1995FAIL,44334604,87356689,258121354,4,3,8,528860,No,,,,,,,,,,,,,,,movie,Twelve Monkeys,Twelve Monkeys,0,1995,\N,129,"Mystery,Sci-Fi,Thriller"
Both,Yes,2010,tt0477080,Unstoppable,dubious,dubious,FAIL,95000000,81562942,169511609,2010FAIL,101482025,87128132,181077698,1,1,6.8,168176,No,,,,,,,,,,,,,,,movie,Unstoppable,Unstoppable,0,2010,\N,98,"Action,Thriller"
Both,Yes,2002,tt0278504,Insomnia,notalk,notalk,FAIL,46000000,67263182,113622499,2002FAIL,59578244,87117875,147161499,3,2,7.2,247446,No,,,,,,,,,,,,,,,movie,Insomnia,Insomnia,0,2002,\N,118,"Drama,Mystery,Thriller"
Both,Yes,2008,tt1033643,What Happens In Vegas,ok,ok,PASS,35000000,80277646,218535708,2008PASS,37878971,86880989,236511649,2,2,6.1,154353,No,,,,,,,,,,,,,,,movie,What Happens in Vegas,What Happens in Vegas,0,2008,\N,99,"Comedy,Romance"
Both,Yes,2009,tt0448011,Knowing,notalk,notalk,FAIL,50000000,79957634,187858642,2009FAIL,54286580,86812530,203964063,2,2,6.2,204689,No,,,,,,,,,,,,,,,movie,Knowing,Knowing,0,2009,\N,121,"Drama,Mystery,Sci-Fi"
Both,Yes,2006,tt0449010,Eragon,notalk,notalk,FAIL,100000000,75030163,249488115,2006FAIL,115579635,86719588,288357452,2,2,5.1,115535,No,,,,,,,,,,,,,,,movie,Eragon,Eragon,0,2006,\N,104,"Action,Adventure,Family"
Both,Yes,2008,tt1060277,Cloverfield,ok,ok,PASS,25000000,80048433,170764033,2008PASS,27056408,86632922,184810452,2,2,7,342253,No,,,,,,,,,,,,,,,movie,Cloverfield,Cloverfield,0,2008,\N,85,"Action,Horror,Sci-Fi"
Both,Yes,1975,tt0072684,Barry Lyndon,notalk,notalk,FAIL,11000000,20000000,20000000,1975FAIL,47609104,86562007,86562007,,,8.1,126648,No,,,,,,,,,,,,,,,movie,Barry Lyndon,Barry Lyndon,0,1975,\N,185,"Adventure,Drama,History"
Both,Yes,2011,tt1217613,Battle: Los Angeles,notalk-disagree,notalk,FAIL,70000000,83552429,212005201,2011FAIL,72498355,86534481,219571833,1,1,5.8,164767,No,,,,,,,,,,,,,,,movie,Battle Los Angeles,Battle Los Angeles,0,2011,\N,116,"Action,Sci-Fi"
Both,Yes,1995,tt0112697,Clueless,ok,ok,PASS,13700000,56598476,56598476,1995PASS,20944279,86526587,86526587,4,3,6.8,148939,No,,,,,,,,,,,,,,,movie,Clueless,Clueless,0,1995,\N,97,"Comedy,Romance"
Both,Yes,2011,tt1253864,Immortals,men,men,FAIL,75000000,83504017,211562435,2011FAIL,77676809,86484341,219113265,1,1,6,150148,No,,,,,,,,,,,,,,,movie,Immortals,Immortals,0,2011,\N,110,"Action,Drama,Fantasy"
Both,Yes,2012,tt1764651,The Expendables 2,ok-disagree,ok,PASS,100000000,85028192,311979256,2012PASS,101463857,86272883,316546185,1,1,6.6,271538,No,,,,,,,,,,,,,,,movie,The Expendables 2,The Expendables 2,0,2012,\N,103,"Action,Adventure,Thriller"
Both,Yes,2010,tt0879870,"Eat, Pray, Love",ok-disagree,ok,PASS,60000000,80574010,205846861,2010PASS,64093910,86071723,219892171,1,1,5.7,74458,No,,,,,,,,,,,,,,,movie,Eat Pray Love,Eat Pray Love,0,2010,\N,133,"Drama,Romance"
Both,Yes,1998,tt0119313,Hope Floats,ok,ok,PASS,30000000,60110313,81529000,1998PASS,42873969,85905591,116515728,4,3,5.9,21880,No,,,,,,,,,,,,,,,movie,Hope Floats,Hope Floats,0,1998,\N,114,"Drama,Romance"
Both,Yes,2008,tt0970416,The Day the Earth Stood Still,ok,ok,PASS,80000000,79366978,233066978,2008PASS,86580505,85895413,252238208,2,2,5.5,152437,No,,,,,,,,,,,,,,,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,2008,\N,104,"Drama,Sci-Fi,Thriller"
Both,Yes,2010,tt0989757,Dear John,nowomen,nowomen,FAIL,25000000,80014842,111362410,2010FAIL,26705796,85474402,118960872,1,1,6.3,123724,No,,,,,,,,,,,,,,,movie,Dear John,Dear John,0,2010,\N,108,"Drama,Romance,War"
Both,Yes,2003,tt0311289,Holes,men-disagree,men,FAIL,20000000,67383924,72383924,2003FAIL,25321739,85313907,91644342,3,2,7,67856,No,,,,,,,,,,,,,,,movie,Holes,Holes,0,2003,\N,117,"Adventure,Comedy,Drama"
Both,Yes,2004,tt0381707,White Chicks,ok,ok,PASS,20000000,69148997,111448997,2004PASS,24663858,85274051,137438109,3,2,5.5,114139,No,,,,,,,,,,,,,,,movie,White Chicks,White Chicks,0,2004,\N,109,"Comedy,Crime"
Both,Yes,1984,tt0088247,The Terminator,men-disagree,men,FAIL,6400000,38019031,78019031,1984FAIL,14345242,85217529,174875289,,,8,703118,No,,,,,,,,,,,,,,,movie,The Terminator,The Terminator,0,1984,\N,107,"Action,Sci-Fi"
Both,Yes,2006,tt0385880,Monster House,ok,ok,PASS,75000000,73661010,141267370,2006PASS,86684726,85137126,163276310,2,2,6.6,85906,No,,,,,,,,,,,,,,,movie,Monster House,Monster House,0,2006,\N,91,"Adventure,Animation,Comedy"
Both,Yes,2012,tt1646987,Wrath of the Titans,notalk-disagree,notalk,FAIL,150000000,83670083,301970083,2012FAIL,152195785,84894893,306390492,1,1,5.7,168333,No,,,,,,,,,,,,,,,movie,Wrath of the Titans,Wrath of the Titans,0,2012,\N,99,"Action,Adventure,Fantasy"
Both,Yes,1997,tt0118617,Anastasia,ok,ok,PASS,53000000,58403409,139801410,1997PASS,76915621,84757254,202885136,4,3,7.1,99917,No,,,,,,,,,,,,,,,movie,Anastasia,Anastasia,0,1997,\N,94,"Adventure,Animation,Drama"
Both,Yes,1992,tt0104868,The Mighty Ducks,notalk,notalk,FAIL,10000000,50752337,50752337,1992FAIL,16603472,84266502,84266502,5,3,6.5,51162,No,,,,,,,,,,,,,,,movie,The Mighty Ducks,The Mighty Ducks,0,1992,\N,100,"Comedy,Drama,Family"
Both,Yes,2002,tt0257360,About Schmidt,notalk,notalk,FAIL,30000000,65005217,105823486,2002FAIL,38855376,84193406,137060380,3,2,7.2,115485,No,,,,,,,,,,,,,,,movie,About Schmidt,About Schmidt,0,2002,\N,125,"Comedy,Drama"
Both,Yes,2003,tt0311429,The League of Extraordinary Gentlemen,nowomen,nowomen,FAIL,78000000,66465204,179265204,2003FAIL,98754783,84150728,226965337,3,2,5.8,154197,No,,,,,,,,,,,,,,,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,0,2003,\N,110,"Action,Adventure,Fantasy"
Both,Yes,2005,tt0434409,V for Vendetta,ok-disagree,ok,PASS,50000000,70511035,129231542,2005PASS,59651656,84122001,154177511,2,2,8.2,923586,No,,,,,,,,,,,,,,,movie,V for Vendetta,V for Vendetta,0,2005,\N,132,"Action,Drama,Sci-Fi"
Both,Yes,2006,tt0493430,Jackass Number Two,notalk,notalk,FAIL,11000000,72778712,85278712,2006FAIL,12713760,84117369,98564824,2,2,7.1,61739,No,,,,,,,,,,,,,,,movie,Jackass Number Two,Jackass Number Two,0,2006,\N,92,"Action,Comedy,Documentary"
Both,Yes,2003,tt0319061,Big Fish,notalk-disagree,notalk,FAIL,70000000,66432867,123432867,2003FAIL,88626087,84109786,156276743,3,2,8,382296,No,,,,,,,,,,,,,,,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy"
Both,Yes,2009,tt0386117,Where the Wild Things Are,notalk,notalk,FAIL,100000000,77233467,99123656,2009FAIL,108573160,83854815,107621685,2,2,6.8,94933,No,,,,,,,,,,,,,,,movie,Where the Wild Things Are,Where the Wild Things Are,0,2009,\N,101,"Adventure,Drama,Family"
Both,Yes,2013,tt2226417,Insidious: Chapter 2,men,men,FAIL,5000000,83586447,161911222,2013FAIL,5000000,83586447,161911222,1,1,6.6,135115,No,,,,,,,,,,,,,,,movie,Insidious: Chapter 2,Insidious: Chapter 2,0,2013,\N,106,"Horror,Mystery,Thriller"
Both,Yes,1980,tt0080749,The Fog,ok,ok,PASS,18000000,29511112,37048526,1980PASS,50899822,83450574,104764631,,,6.8,54863,No,,,,,,,,,,,,,,,movie,The Fog,The Fog,0,1980,\N,89,"Horror,Thriller"
Both,Yes,2007,tt0477348,No Country for Old Men,dubious,dubious,FAIL,25000000,74273505,164051250,2007FAIL,28088587,83449513,184318713,2,2,8.1,735867,No,,,,,,,,,,,,,,,movie,No Country for Old Men,No Country for Old Men,0,2007,\N,122,"Crime,Drama,Thriller"
Both,Yes,2003,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,nowomen-disagree,nowomen,FAIL,90000000,65653758,156453758,2003FAIL,113947826,83123367,198084062,3,2,5.5,118528,No,,,,,,,,,,,,,,,movie,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,0,2003,\N,117,"Action,Adventure,Fantasy"
Both,Yes,2013,tt1860353,Turbo,dubious-disagree,dubious,FAIL,135000000,83028130,283828130,2013FAIL,135000000,83028130,283828130,1,1,6.4,71753,No,,,,,,,,,,,,,,,movie,Turbo,Turbo,0,2013,\N,96,"Adventure,Animation,Comedy"
Both,Yes,2000,tt0209958,The Cell,men,men,FAIL,35000000,61280963,85911226,2000FAIL,47351793,82907528,116230018,3,2,6.3,87702,No,,,,,,,,,,,,,,,movie,The Cell,The Cell,0,2000,\N,107,"Horror,Sci-Fi,Thriller"
Both,Yes,2011,tt1568911,War Horse,notalk-disagree,notalk,FAIL,70000000,79883359,156815529,2011FAIL,72498355,82734459,162412399,1,1,7.2,132389,No,,,,,,,,,,,,,,,movie,War Horse,War Horse,0,2011,\N,146,"Drama,History,War"
Both,Yes,2010,tt0429493,The A-Team,nowomen-disagree,nowomen,FAIL,110000000,77222099,177241171,2010FAIL,117505503,82491105,189334662,1,1,6.8,230811,No,,,,,,,,,,,,,,,movie,The A-Team,The A-Team,0,2010,\N,117,"Action,Adventure,Comedy"
Both,Yes,2000,tt0183523,Mission to Mars,notalk,notalk,FAIL,90000000,60874615,106000000,2000FAIL,121761754,82357777,143408288,3,2,5.6,65883,No,,,,,,,,,,,,,,,movie,Mission to Mars,Mission to Mars,0,2000,\N,114,"Adventure,Sci-Fi,Thriller"
Both,Yes,1973,tt0068699,High Plains Drifter,notalk,notalk,FAIL,15700000,15700000,15700000,1973FAIL,82329139,82329139,82329139,,,7.6,43249,No,,,,,,,,,,,,,,,movie,High Plains Drifter,High Plains Drifter,0,1973,\N,105,"Mystery,Western"
Both,Yes,1986,tt0091419,Little Shop of Horrors,notalk-disagree,notalk,FAIL,30000000,38747385,38747385,1986FAIL,63712942,82290329,82290329,,,7,56731,No,,,,,,,,,,,,,,,movie,Little Shop of Horrors,Little Shop of Horrors,0,1986,\N,94,"Comedy,Horror,Musical"
Both,Yes,2000,tt0200550,Coyote Ugly,men-disagree,men,FAIL,45000000,60786269,115786269,2000FAIL,60880877,82238253,156648214,3,2,5.6,98897,No,,,,,,,,,,,,,,,movie,Coyote Ugly,Coyote Ugly,0,2000,\N,100,"Comedy,Drama,Music"
Both,Yes,2008,tt1227929,Herb &amp; Dorothy,ok,ok,PASS,82500000,75986503,160388063,2008PASS,89286146,82236872,173580993,2,2,7.6,792,No,,,,,,,,,,,,,,,movie,Herb & Dorothy,Herb & Dorothy,0,2008,\N,87,"Biography,Documentary"
Both,Yes,2011,tt1219289,Limitless,notalk,notalk,FAIL,27000000,79249455,169739455,2011FAIL,27963651,82077930,175797590,1,1,7.4,476877,No,,,,,,,,,,,,,,,movie,Limitless,Limitless,0,2011,\N,105,"Mystery,Sci-Fi,Thriller"
Both,Yes,2009,tt1156398,Zombieland,ok-disagree,ok,PASS,23600000,75590286,102236596,2009PASS,25623266,82070762,111001503,2,2,7.7,442749,No,,,,,,,,,,,,,,,movie,Zombieland,Zombieland,0,2009,\N,88,"Adventure,Comedy,Horror"
Both,Yes,1976,tt0074156,Assault on Precinct 13,notalk,notalk,FAIL,30000000,20040895,36040895,1976FAIL,122754817,82003880,147473116,,,7.4,37588,No,,,,,,,,,,,,,,,movie,Assault on Precinct 13,Assault on Precinct 13,0,1976,\N,91,"Action,Crime,Thriller"
Both,Yes,2009,tt0327597,Coraline,ok,ok,PASS,60000000,75286229,126037057,2009PASS,65143896,81740638,136842415,2,2,7.7,173202,No,,,,,,,,,,,,,,,movie,Coraline,Coraline,0,2009,\N,100,"Animation,Drama,Fantasy"
Both,Yes,1995,tt0114319,Sabrina,ok,ok,PASS,58000000,53458319,87100000,1995PASS,88669209,81725980,133156691,4,3,6.3,33058,No,,,,,,,,,,,,,,,movie,Sabrina,Sabrina,0,1995,\N,127,"Comedy,Drama"
Both,Yes,2010,tt1013743,Knight and Day,men-disagree,men,FAIL,117000000,76423035,262142047,2010FAIL,124983125,81637519,280028482,1,1,6.3,165813,No,,,,,,,,,,,,,,,movie,Knight and Day,Knight and Day,0,2010,\N,109,"Action,Adventure,Comedy"
Both,Yes,1998,tt0120744,The Man in the Iron Mask,notalk-disagree,notalk,FAIL,35000000,56968169,56968169,1998FAIL,50019631,81415051,81415051,4,3,6.5,141830,No,,,,,,,,,,,,,,,movie,The Man in the Iron Mask,The Man in the Iron Mask,0,1998,\N,132,"Action,Adventure,Drama"
Both,Yes,2012,tt0790724,Jack Reacher,notalk,notalk,FAIL,60000000,80070736,217370736,2012FAIL,60878314,81242857,220552732,1,1,7,274916,No,,,,,,,,,,,,,,,movie,Jack Reacher,Jack Reacher,0,2012,\N,130,"Action,Crime,Thriller"
Both,Yes,1981,tt0082517,History of the World: Part I,notalk-disagree,notalk,FAIL,11000000,31672000,31672000,1981FAIL,28180748,81140060,81140060,,,6.9,41497,No,,,,,,,,,,,,,,,movie,History of the World: Part I,History of the World: Part I,0,1981,\N,92,"Comedy,History"
Both,Yes,2007,tt0450385,1408,ok,ok,PASS,22500000,71985628,131263370,2007PASS,25279728,80878983,147480104,2,2,6.8,236351,No,,,,,,,,,,,,,,,movie,1408,1408,0,2007,\N,104,"Drama,Horror"
Both,Yes,2011,tt0471042,Tower Heist,notalk,notalk,FAIL,85000000,78046570,153470352,2011FAIL,88033717,80832113,158947830,1,1,6.2,122168,No,,,,,,,,,,,,,,,movie,Tower Heist,Tower Heist,0,2011,\N,104,"Action,Comedy,Crime"
Both,Yes,2003,tt0304415,Mona Lisa Smile,ok,ok,PASS,65000000,63803100,141205169,2003PASS,82295652,80780273,178778023,3,2,6.5,69267,No,,,,,,,,,,,,,,,movie,Mona Lisa Smile,Mona Lisa Smile,0,2003,\N,117,Drama
Both,Yes,2011,tt0983193,The Adventures of Tintin,notalk,notalk,FAIL,130000000,77591831,373993951,2011FAIL,134639802,80361144,387342089,1,1,7.3,197411,No,,,,,,,,,,,,,,,movie,The Adventures of Tintin,The Adventures of Tintin,0,2011,\N,107,"Action,Adventure,Animation"
Both,Yes,2005,tt0393162,Coach Carter,ok,ok,PASS,45000000,67264877,76669806,2005PASS,53686491,80249227,91469619,2,2,7.3,107114,No,,,,,,,,,,,,,,,movie,Coach Carter,Coach Carter,0,2005,\N,136,"Biography,Drama,Sport"
Both,Yes,1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,men,FAIL,30000000,51041856,51041856,1994FAIL,47149941,80220683,80220683,5,3,6.5,86532,No,,,,,,,,,,,,,,,movie,Naked Gun 33 1/3: The Final Insult,Naked Gun 33 1/3: The Final Insult,0,1994,\N,83,"Comedy,Crime"
Both,Yes,1997,tt0120177,Spawn,ok,ok,PASS,40000000,54979992,87949859,1997PASS,58049525,79789061,127636188,4,3,5.2,58668,No,,,,,,,,,,,,,,,movie,Spawn,Spawn,0,1997,\N,96,"Action,Horror"
Both,Yes,2009,tt1197624,Law Abiding Citizen,notalk-disagree,notalk,FAIL,53000000,73357727,131159781,2009FAIL,57543775,79646802,142404318,2,2,7.4,244376,No,,,,,,,,,,,,,,,movie,Law Abiding Citizen,Law Abiding Citizen,0,2009,\N,109,"Crime,Drama,Thriller"
Both,Yes,1997,tt0120201,Starship Troopers,ok,ok,PASS,100000000,54768952,121100000,1997PASS,145123812,79482791,175744937,4,3,7.2,245598,No,,,,,,,,,,,,,,,movie,Starship Troopers,Starship Troopers,0,1997,\N,129,"Action,Adventure,Sci-Fi"
Both,Yes,2001,tt0209475,The Wedding Planner,ok,ok,PASS,28000000,60400856,94728529,2001PASS,36843687,79478222,124648152,3,2,5.3,68905,No,,,,,,,,,,,,,,,movie,The Wedding Planner,The Wedding Planner,0,2001,\N,103,"Comedy,Romance"
Both,Yes,1982,tt0083658,Blade Runner,notalk,notalk,FAIL,28000000,32656328,33139618,1982FAIL,67571504,78808471,79974780,,,8.2,603391,No,,,,,,,,,,,,,,,movie,Blade Runner,Blade Runner,0,1982,\N,117,"Sci-Fi,Thriller"
Both,Yes,1998,tt0122718,Small Soldiers,notalk,notalk,FAIL,40000000,55143823,71743823,1998FAIL,57165293,78807819,102531416,4,3,6.1,84318,No,,,,,,,,,,,,,,,movie,Small Soldiers,Small Soldiers,0,1998,\N,108,"Action,Adventure,Comedy"
Both,Yes,2007,tt0385752,The Golden Compass,ok,ok,PASS,205000000,70107728,372234864,2007PASS,230326414,78769081,418222056,2,2,6.1,163845,No,,,,,,,,,,,,,,,movie,The Golden Compass,The Golden Compass,0,2007,\N,113,"Adventure,Family,Fantasy"
Both,Yes,2005,tt0400497,Herbie Fully Loaded,ok,ok,PASS,50000000,66010682,144110682,2005PASS,59651656,78752930,171928818,2,2,4.8,40979,No,,,,,,,,,,,,,,,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005,\N,101,"Adventure,Comedy,Family"
Both,Yes,1998,tt0120694,Halloween H20: 20 Years Later,ok,ok,PASS,17000000,55041738,55041738,1998PASS,24295249,78661926,78661926,4,3,5.7,57872,No,,,,,,,,,,,,,,,movie,Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,0,1998,\N,86,"Horror,Thriller"
Both,Yes,1994,tt0110367,Little Women,ok,ok,PASS,15000000,50003303,50003303,1994PASS,23574970,78588426,78588426,5,3,7.3,42018,No,,,,,,,,,,,,,,,movie,Little Women,Little Women,0,1994,\N,115,"Drama,Family,Romance"
Both,Yes,2012,tt1047540,Parental Guidance,ok,ok,PASS,25000000,77267296,120168633,2012PASS,25365964,78398378,121927729,1,1,6.1,23283,No,,,,,,,,,,,,,,,movie,Parental Guidance,Parental Guidance,0,2012,\N,105,"Comedy,Family"
Both,Yes,2011,tt1598778,Contagion,ok-disagree,ok,PASS,60000000,75658097,137551594,2011PASS,62141447,78358394,142460919,1,1,6.6,197218,No,,,,,,,,,,,,,,,movie,Contagion,Contagion,0,2011,\N,106,"Drama,Thriller"
Both,Yes,2011,tt1389137,We Bought a Zoo,men-disagree,men,FAIL,50000000,75624550,118924550,2011FAIL,51784539,78323650,123169061,1,1,7.1,123898,No,,,,,,,,,,,,,,,movie,We Bought a Zoo,We Bought a Zoo,0,2011,\N,124,"Comedy,Drama,Family"
Both,Yes,1997,tt0118655,Austin Powers: International Man of Mystery,men,men,FAIL,18000000,53883989,67683989,1997FAIL,26122286,78198499,98225585,4,3,7,201309,No,,,,,,,,,,,,,,,movie,Austin Powers: International Man of Mystery,Austin Powers: International Man of Mystery,0,1997,\N,94,"Adventure,Comedy"
Both,Yes,1987,tt0094012,Spaceballs,dubious-disagree,dubious,FAIL,22700000,38119483,38119483,1987FAIL,46544021,78160088,78160088,,,7.1,154376,No,,,,,,,,,,,,,,,movie,Spaceballs,Spaceballs,0,1987,\N,96,"Adventure,Comedy,Sci-Fi"
Both,Yes,2010,tt0427152,Dinner for Schmucks,notalk,notalk,FAIL,69000000,73026337,86796502,2010FAIL,73707997,78009058,92718787,1,1,5.9,89016,No,,,,,,,,,,,,,,,movie,Dinner for Schmucks,Dinner for Schmucks,0,2010,\N,114,Comedy
Both,Yes,1999,tt0120663,Eyes Wide Shut,ok,ok,PASS,65000000,55691208,86257553,1999PASS,90900032,77882040,120627912,4,3,7.4,263478,No,,,,,,,,,,,,,,,movie,Eyes Wide Shut,Eyes Wide Shut,0,1999,\N,159,"Drama,Mystery,Thriller"
Both,Yes,2005,tt0384806,The Amityville Horror,ok,ok,PASS,18500000,65233369,109175673,2005PASS,22071113,77825570,130250195,2,2,6,96541,No,,,,,,,,,,,,,,,movie,The Amityville Horror,The Amityville Horror,0,2005,\N,90,"Drama,Horror,Mystery"
Both,Yes,2009,tt1155056,"I Love You, Man",men-disagree,men,FAIL,40000000,71440011,91729503,2009FAIL,43429264,77564677,99593620,2,2,7,181980,No,,,,,,,,,,,,,,,movie,"I Love You, Man","I Love You, Man",0,2009,\N,105,"Comedy,Romance"
Both,Yes,2000,tt0190138,The Whole Nine Yards,ok,ok,PASS,24000000,57262492,85527867,2000PASS,32469801,77470905,115711368,3,2,6.7,100094,No,,,,,,,,,,,,,,,movie,The Whole Nine Yards,The Whole Nine Yards,0,2000,\N,98,"Comedy,Crime"
Both,Yes,1995,tt0113957,The Net,ok,ok,PASS,22000000,50621733,110521733,1995PASS,33633148,77389465,168963355,4,3,5.9,54443,No,,,,,,,,,,,,,,,movie,The Net,The Net,0,1995,\N,114,"Action,Crime,Drama"
Both,Yes,2000,tt0184894,Shanghai Noon,notalk-disagree,notalk,FAIL,55000000,56932305,71189835,2000FAIL,74409961,77024193,96313324,3,2,6.6,108637,No,,,,,,,,,,,,,,,movie,Shanghai Noon,Shanghai Noon,0,2000,\N,110,"Action,Adventure,Comedy"
Both,Yes,1974,tt0071222,Black Christmas,ok,ok,PASS,9000000,16235738,16235738,1974PASS,42513535,76693179,76693179,,,7.2,26022,No,,,,,,,,,,,,,,,movie,Black Christmas,Black Christmas,0,1974,\N,98,"Horror,Mystery,Thriller"
Both,Yes,1980,tt0080745,Flash Gordon,dubious,dubious,FAIL,35000000,27107960,27107960,1980FAIL,98971875,76655018,76655018,,,6.5,44009,No,,,,,,,,,,,,,,,movie,Flash Gordon,Flash Gordon,0,1980,\N,111,"Action,Adventure,Sci-Fi"
Both,Yes,2003,tt0300471,Shanghai Knights,notalk,notalk,FAIL,50000000,60470220,88316835,2003FAIL,63304348,76560557,111816793,3,2,6.2,91430,No,,,,,,,,,,,,,,,movie,Shanghai Knights,Shanghai Knights,0,2003,\N,114,"Action,Adventure,Comedy"
Both,Yes,2011,tt0970179,Hugo,dubious,dubious,FAIL,180000000,73864507,185033215,2011FAIL,186424342,76500789,191637196,1,1,7.5,277333,No,,,,,,,,,,,,,,,movie,Hugo,Hugo,0,2011,\N,126,"Adventure,Drama,Family"
Both,Yes,1996,tt0116136,DragonHeart,men,men,FAIL,57000000,51364680,104364680,1996FAIL,84654401,76285021,154998762,4,3,6.4,84789,No,,,,,,,,,,,,,,,movie,DragonHeart,DragonHeart,0,1996,\N,103,"Action,Adventure,Fantasy"
Both,Yes,2005,tt0405325,Sky High,ok,ok,PASS,60000000,63939454,81627454,2005PASS,71581988,76281887,97384257,2,2,6.2,70105,No,,,,,,,,,,,,,,,movie,Sky High,Sky High,0,2005,\N,100,"Adventure,Comedy,Family"
Both,Yes,1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,men,FAIL,10000000,40485039,40485039,1989FAIL,18795888,76095227,76095227,,,6.9,96435,No,,,,,,,,,,,,,,,movie,Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure,0,1989,\N,90,"Adventure,Comedy,Music"
Both,Yes,1985,tt0088944,Commando,notalk,notalk,FAIL,10000000,35073978,35073978,1985FAIL,21650558,75937118,75937118,,,6.7,129264,No,,,,,,,,,,,,,,,movie,Commando,Commando,0,1985,\N,90,"Action,Adventure,Thriller"
